id	chr	strand	start	stop	gene	region	WT Avg
19075	4	-	1466329	1466353	YDR508C	3'UTR	684.9218
80959	16	-	601245	601264	YPR021C	CDS	684.90735
26698	7	+	465994	466017	YGL014W	5'UTR	684.8654
43452	10	-	593622	593642	YJR090C	CDS	684.8334
25807	7	+	252823	252843	YGL137W	3'UTR	684.83095
78066	16	+	716003	716024	YPR089W	3'UTR	684.4659
14661	4	-	181111	181134	YDL153C	3'UTR	684.4044
10407	4	+	509133	509162	YDR033W	3'UTR	684.1402
53683	12	-	495701	495721	YLR166C	CDS	683.4019
10944	4	+	658606	658625	YDR103W	CDS	682.8273
49160	12	+	266312	266335	YLR064W	3'UTR	682.5704
56380	13	+	255934	255964	YML007W	3'UTR	682.3883
7707	3	-	44595	44620	YCL045C	3'UTR	682.30455
12099	4	+	956041	956068	YDR247W	CDS	681.62045
17821	4	-	1079069	1079088	YDR309C	CDS	681.2994
62326	14	+	37163	37185	YNL321W	CDS	681.29385
66198	14	-	304972	305001	YNL176C	3'UTR	681.1346
8361	3	-	194380	194402	YCR037C	3'UTR	681.0246
72182	15	-	132526	132546	YOL098C	3'UTR	680.99805
69527	15	+	466402	466426	YOR073W	CDS	680.56455
37949	9	-	137889	137917	YIL119C	5'UTR	680.15785
70480	15	+	725091	725117	YOR204W	3'UTR	680.0176
7375	3	+	254216	254232	YCR079W	3'UTR	679.80435
51400	12	+	933688	933711	YLR407W	3'UTR	679.79395
79962	16	-	308531	308558	YPL127C	3'UTR	679.7321
19790	5	+	141687	141710	YEL007W	5'UTR	679.66555
42378	10	-	263927	263952	YJL090C	CDS	679.37575
64525	14	+	560493	560516	YNL036W	3'UTR	679.1708
79308	16	-	151475	151499	YPL212C	3'UTR	678.6991
36717	9	+	160809	160830	YIL108W	5'UTR	678.48135
40388	10	+	448047	448071	YJR005W	3'UTR	678.4701
33938	8	+	386672	386680	YHR143W	3'UTR	678.1564
19192	4	-	1496000	1496027	YDR529C	3'UTR	678.11645
64058	14	+	466023	466046	YNL087W	3'UTR	677.92325
17242	4	-	914273	914298	YDR224C	3'UTR	677.6468
44253	11	+	110206	110229	YKL180W	3'UTR	677.3493
8116	3	-	136959	136978	YCR011C	5'UTR	677.33795
32353	7	-	1048721	1048747	YGR279C	3'UTR	677.3158
9508	4	+	248394	248415	YDL117W	5'UTR	676.9062
51182	12	+	866801	866820	YLR371W	3'UTR	676.87125
37931	9	-	136605	136634	YIL119C	3'UTR	675.9569
7327	3	+	237023	237041	YCR068W	5'UTR	675.50275
56509	13	+	285808	285832	YMR010W	CDS	675.46935
17952	4	-	1120917	1120942	YDR326C	CDS	675.42325
8300	3	-	172865	172891	YCR028C-A	3'UTR	675.35795
40087	10	+	365457	365480	YJL042W	3'UTR	675.14225
58285	13	+	733160	733184	YMR230W	3'UTR	675.0653
26974	7	+	530942	530969	YGR023W	3'UTR	674.952
50271	12	+	639972	639992	YLR249W	3'UTR	674.66215
54001	12	-	582085	582104	YLR222C-A	CDS	674.246
56121	13	+	206311	206335	YML036W	3'UTR	674.0963
32240	7	-	1019546	1019572	YGR264C	3'UTR	673.60835
69846	15	+	536539	536564	YOR113W	CDS	673.12615
13327	4	+	1323441	1323465	YDR427W	3'UTR	673.07
78249	16	+	760085	760104	YPR117W	CDS	672.99435
42304	10	-	252364	252385	YJL094C	CDS	672.2207
5385	2	-	462788	462809	YBR112C	3'UTR	671.59295
74210	15	-	745618	745637	YOR214C	CDS	671.1151
2070	2	+	344373	344401	YBR054W	3'UTR	670.84365
11959	4	+	929229	929260	YDR232W	3'UTR	670.7458
81551	16	-	824970	824991	YPR145C-A	5'UTR	670.49375
63828	14	+	416292	416329	YNL112W	3'UTR	670.2899
65125	14	+	711384	711405	YNR048W	5'UTR	670.17455
79631	16	-	241772	241796	YPL163C	3'UTR	669.802
28807	7	+	1002283	1002303	YGR254W	3'UTR	669.4317
8283	3	-	168074	168095	YCR027C	5'UTR	669.0924
39346	10	+	137144	137167	YJL150W	CDS	668.7073
81302	16	-	716117	716144	YPR091C	3'UTR	668.38045
1794	2	+	244292	244313	YBR003W	3'UTR	667.70305
36940	9	+	254797	254817	YIL054W	CDS	667.6031
64107	14	+	473110	473134	YNL083W	3'UTR	666.8064
55552	13	+	31711	31735	YML119W	3'UTR	666.54495
43188	10	-	510090	510109	YJR041C	3'UTR	666.23155
68864	15	+	290285	290308	YOL019W	CDS	665.835
31894	7	-	947107	947127	YGR226C	5'UTR	665.6479
9316	4	+	215721	215741	YDL138W	3'UTR	665.4812
59607	13	-	169773	169796	YML053C	5'UTR	665.18815
8554	3	-	258801	258822	YCR081C-A	5'UTR	664.997
51087	12	+	852027	852048	YLR362W	3'UTR	664.8048
80667	16	-	514226	514253	YPL020C	5'UTR	664.63855
78308	16	+	771362	771391	YPR119W	5'UTR	664.5267
12095	4	+	955757	955777	YDR247W	5'UTR	664.5144
52698	12	-	224646	224678	YLR038C	3'UTR	664.29185
72959	15	-	384366	384393	YOR028C	CDS	663.61265
19747	5	+	130693	130720	YEL013W	3'UTR	663.532
51419	12	+	940983	941004	YLR410W	3'UTR	663.3725
79408	16	-	185043	185065	YPL190C	3'UTR	663.0602
25648	7	+	213744	213764	YGL156W	3'UTR	662.89895
4137	2	-	142052	142079	YBL040C	3'UTR	662.83205
1421	2	+	136628	136649	YBL043W	5'UTR	662.8098
69189	15	+	365935	365960	YOR018W	CDS	662.552
23467	6	+	84003	84031	YFL026W	3'UTR	662.22135
34893	8	-	95032	95059	YHL007C	3'UTR	662.02955
51611	12	+	993202	993225	YLR430W	5'UTR	661.93985
41418	10	-	40086	40113	YJL208C	3'UTR	661.53065
61204	13	-	626846	626871	YMR183C	3'UTR	661.42235
28654	7	+	945186	945206	YGR225W	CDS	661.29385
13381	4	+	1336682	1336707	YDR436W	CDS	661.2335
73350	15	-	479522	479544	YOR082C	CDS	661.19135
40790	10	+	566855	566879	YJR066W	3'UTR	661.1065
35025	8	-	124021	124047	YHR009C	3'UTR	661.07065
25413	7	+	139597	139621	YGL195W	3'UTR	661.00205
21566	5	-	68883	68903	YEL045C	CDS	660.73535
62556	14	+	94908	94933	YNL287W	3'UTR	659.9737
13672	4	+	1402635	1402655	YDR471W	3'UTR	659.673
47480	11	-	347097	347118	YKL048C	3'UTR	659.6673
42372	10	-	263354	263372	YJL090C	CDS	659.5318
30668	7	-	558962	558982	YGR036C	5'UTR	659.1732
15638	4	-	416588	416612	YDL020C	CDS	658.98775
61593	13	-	754745	754771	YMR243C	3'UTR	658.8706
14033	4	+	1513646	1513664	YDR539W	3'UTR	658.72995
39334	10	+	121764	121785	YJL159W	3'UTR	658.422
11166	4	+	730316	730339	YDR137W	3'UTR	658.34665
63330	14	+	299585	299607	YNL181W	3'UTR	658.0599
47836	11	-	440544	440566	YKR001C	3'UTR	657.3108
40706	10	+	548289	548298	YJR059W	3'UTR	656.6714
71892	15	-	47851	47878	YOL147C	3'UTR	655.7494
56458	13	+	273749	273772	YMR003W	3'UTR	655.69715
75584	16	+	51100	51128	YPL260W	3'UTR	655.46825
68852	15	+	288825	288845	YOL019W	5'UTR	655.2169
76871	16	+	407620	407638	YPL079W	3'UTR	654.94115
57696	13	+	608871	608899	YMR173W	CDS	654.7789
23024	5	-	469641	469664	YER151C	3'UTR	654.46135
61420	13	-	703476	703496	YMR218C	3'UTR	654.3773
45956	11	+	554693	554718	YKR058W	3'UTR	654.15605
62614	14	+	116575	116594	YNL278W	3'UTR	653.88755
3086	2	+	651311	651336	YBR213W	3'UTR	653.61085
37228	9	+	334608	334626	YIL011W	3'UTR	653.45235
59780	13	-	234850	234872	YML018C	CDS	653.1409
72152	15	-	115998	116026	YOL105C	5'UTR	653.13655
32665	8	+	56554	56581	YHL024W	5'UTR	652.9516
17955	4	-	1121048	1121069	YDR326C	CDS	652.7568
56351	13	+	250986	251006	YML009W-B	3'UTR	652.7183
50780	12	+	790583	790604	YLR332W	5'UTR	652.48065
56205	13	+	220753	220777	YML028W	3'UTR	652.44075
12977	4	+	1251682	1251703	YDR388W	3'UTR	652.42595
54608	12	-	752127	752142	YLR310C	3'UTR	652.29305
17505	4	-	1000333	1000356	YDR266C	CDS	652.1555
79567	16	-	226094	226119	YPL171C	3'UTR	651.74375
77607	16	+	612997	613024	YPR024W	3'UTR	651.7251
66552	14	-	390057	390077	YNL125C	3'UTR	651.565
67166	14	-	600171	600191	YNL018C	CDS	651.38355
27360	7	+	628459	628484	YGR070W	CDS	651.16925
32391	7	-	1057684	1057697	YGR282C	3'UTR	651.06855
4122	2	-	138982	139004	YBL042C	CDS	650.6067
1958	2	+	314168	314188	YBR038W	CDS	650.5562
38030	9	-	165121	165146	YIL107C	CDS	650.4339
38049	9	-	168435	168460	YIL105C	CDS	650.35285
30888	7	-	633390	633418	YGR071C	CDS	650.25495
80349	16	-	423006	423032	YPL069C	CDS	650.17485
44689	11	+	232180	232201	YKL109W	5'UTR	650.01655
29475	7	-	180289	180310	YGL173C	5'UTR	649.8462
15570	4	-	403635	403656	YDL027C	3'UTR	649.19515
77612	16	+	615419	615445	YPR026W	CDS	649.10705
1432	2	+	137515	137537	YBL043W	3'UTR	648.9173
13060	4	+	1265712	1265736	YDR395W	CDS	648.72185
48708	12	+	91394	91423	YLL026W	3'UTR	648.4067
71208	15	+	884440	884466	YOR304W	5'UTR	648.2754
77820	16	+	657360	657388	YPR046W	3'UTR	648.0316
35098	8	-	141839	141866	YHR019C	3'UTR	647.9114
16743	4	-	734871	734888	YDR141C	3'UTR	647.6435
17254	4	-	922563	922587	YDR228C	CDS	647.5808
49068	12	+	243477	243532	YLR048W	3'UTR	647.4048
39232	10	+	91702	91723	YJL177W	3'UTR	647.21205
19648	5	+	111379	111398	YEL022W	5'UTR	647.20785
72132	15	-	114021	114040	YOL105C	3'UTR	647.1344
4242	2	-	164452	164482	YBL029C-A	3'UTR	647.05155
45782	11	+	501005	501028	YKR030W	CDS	646.5932
61355	13	-	685815	685827	YMR209C	3'UTR	646.30755
44562	11	+	208648	208677	YKL125W	CDS	646.20205
42848	10	-	411253	411284	YJL012C	CDS	645.95305
43454	10	-	594962	594993	YJR091C	3'UTR	645.7473
3646	2	-	18116	18140	YBL104C	3'UTR	645.68745
75345	15	-	1034969	1034988	YOR372C	CDS	644.97885
2044	2	+	333972	333999	YBR048W	3'UTR	644.8467
33966	8	+	394346	394373	YHR148W	3'UTR	644.8087
284	1	+	94424	94445	YAL028W	CDS	644.61885
47752	11	-	421398	421419	YKL010C	3'UTR	644.24545
70529	15	+	734954	734978	YOR208W	CDS	644.14845
46445	11	-	31049	31072	YKL214C	3'UTR	644.06325
59322	13	-	97430	97456	YML086C	5'UTR	644.02805
45171	11	+	325072	325101	YKL062W	CDS	643.71765
28925	7	+	1037675	1037693	YGR271W	CDS	643.5654
35837	8	-	368439	368466	YHR132C	3'UTR	643.1992
3675	2	-	23155	23180	YBL103C	CDS	642.8219
33400	8	+	276291	276313	YHR084W	3'UTR	642.6674
49646	12	+	441346	441372	YLR150W	3'UTR	642.6474
55693	13	+	57475	57495	YML106W	3'UTR	642.5901
21312	5	+	553273	553302	YER182W	3'UTR	642.221
61966	13	-	842401	842429	YMR287C	3'UTR	641.9906
81829	16	-	927329	927354	YPR194C	5'UTR	641.4458
27421	7	+	643053	643071	YGR080W	3'UTR	641.41455
63667	14	+	379516	379540	YNL131W	3'UTR	641.2333
20693	5	+	363712	363757	YER102W	3'UTR	641.1853
70093	15	+	623738	623763	YOR153W	CDS	640.9503
3351	2	+	739580	739599	YBR265W	3'UTR	640.9362
25198	7	+	89414	89442	YGL215W	3'UTR	640.6943
45321	11	+	364342	364368	YKL039W	3'UTR	640.67235
69520	15	+	465523	465545	YOR073W	CDS	640.4983
79685	16	-	251528	251550	YPL159C	CDS	640.4363
1156	2	+	40880	40900	YBL097W	CDS	639.6374
40503	10	+	464341	464369	YJR015W	3'UTR	639.04085
49440	12	+	380959	380984	YLR116W	CDS	639.0349
45779	11	+	500824	500847	YKR030W	CDS	638.7411
4037	2	-	123169	123191	YBL051C	CDS	638.4948
57054	13	+	426147	426170	YMR079W	3'UTR	638.48205
61436	13	-	713886	713906	YMR221C	3'UTR	637.83085
64634	14	+	604466	604489	YNL016W	3'UTR	637.61405
4028	2	-	122396	122409	YBL051C	3'UTR	637.3667
9188	4	+	178150	178179	YDL155W	3'UTR	637.36335
5935	2	-	586603	586628	YBR179C	CDS	637.29925
68450	15	+	189457	189481	YOL076W	3'UTR	637.10575
54943	12	-	868733	868756	YLR373C	CDS	636.82865
43335	10	-	569545	569568	YJR070C	3'UTR	636.7977
46354	11	+	653155	653177	YKR103W	CDS	636.62935
37004	9	+	262014	262045	YIL048W	CDS	636.5136
13573	4	+	1384812	1384837	YDR460W	3'UTR	636.4378
34432	8	+	504206	504226	YHR202W	3'UTR	636.34965
32423	7	-	1060594	1060621	YGR284C	3'UTR	636.09035
49842	12	+	527339	527362	YLR187W	CDS	636.01805
14149	4	-	54465	54485	YDL224C	CDS	635.78755
62829	14	+	185229	185250	YNL247W	3'UTR	635.5502
66301	14	-	321405	321431	YNL167C	5'UTR	635.2368
30337	7	-	450111	450134	YGL023C	3'UTR	635.2361
18309	4	-	1225116	1225134	YDR374C	5'UTR	634.8173
43413	10	-	582782	582805	YJR083C	CDS	634.60505
1769	2	+	235121	235140	YBL004W	3'UTR	634.5446
15343	4	-	362262	362267	YDL053C	5'UTR	634.4094
40832	10	+	580218	580240	YJR079W	CDS	634.2347
23516	6	+	110345	110367	YFL012W-A	3'UTR	634.02595
5779	2	-	552264	552286	YBR156C	CDS	633.6269
77474	16	+	555653	555675	YPL001W	CDS	633.0516
66048	14	-	266528	266549	YNL198C	CDS	632.75755
18275	4	-	1217729	1217749	YDR370C	3'UTR	632.26315
62943	14	+	209075	209095	YNL236W	CDS	632.17395
40834	10	+	580319	580342	YJR079W	CDS	631.96545
42375	10	-	263638	263660	YJL090C	CDS	631.4994
73208	15	-	440916	440936	YOR060C	CDS	631.2456
72236	15	-	139901	139923	YOL095C	CDS	631.14365
56246	13	+	229553	229588	YML022W	3'UTR	631.0349
7259	3	+	217450	217476	YCR053W	CDS	630.85725
32779	8	+	107372	107395	YHR001W	3'UTR	630.7068
33433	8	+	279961	279984	YHR086W	3'UTR	630.67685
15330	4	-	361311	361336	YDL054C	5'UTR	630.5047
78534	16	+	829822	829852	YPR149W	5'UTR	630.21725
7781	3	-	57303	57329	YCL037C	3'UTR	630.1571
65727	14	-	172564	172585	YNL251C	3'UTR	629.5751
54935	12	-	853127	853147	YLR363C	CDS	629.4281
47163	11	-	243298	243326	YKL104C	CDS	629.05285
30285	7	-	442972	442994	YGL028C	5'UTR	628.83675
17551	4	-	1014963	1014987	YDR277C	CDS	628.6577
50574	12	+	724615	724643	YLR297W	3'UTR	628.27195
68815	15	+	276798	276819	YOL025W	CDS	627.8399
49231	12	+	287708	287737	YLR079W	3'UTR	627.7787
81747	16	-	897219	897239	YPR181C	3'UTR	627.31175
29409	7	-	164965	164992	YGL179C	CDS	627.1834
66375	14	-	343476	343497	YNL154C	3'UTR	626.91335
12654	4	+	1178475	1178502	YDR351W	5'UTR	626.8895
13842	4	+	1450134	1450159	YDR499W	3'UTR	626.8201
2982	2	+	628899	628921	YBR203W	5'UTR	626.7622
39557	10	+	223401	223420	YJL106W	3'UTR	626.6423
64273	14	+	502882	502896	YNL066W	3'UTR	626.38435
39182	10	+	81924	81949	YJL186W	3'UTR	625.9521
9760	4	+	309408	309428	YDL082W	3'UTR	625.8867
36325	9	+	78632	78654	YIL144W	CDS	625.86445
42678	10	-	348697	348726	YJL048C	5'UTR	625.71805
16927	4	-	787802	787825	YDR166C	CDS	625.62205
24207	6	-	69265	69283	YFL033C	CDS	625.16305
10262	4	+	465754	465774	YDR011W	5'UTR	625.1442
31004	7	-	650665	650693	YGR086C	5'UTR	625.0821
15906	4	-	495792	495817	YDR027C	CDS	624.73105
9431	4	+	233920	233943	YDL128W	3'UTR	624.7281
57189	13	+	466188	466208	YMR100W	5'UTR	624.38515
38776	9	-	355939	355965	YIR001C	3'UTR	624.15955
45781	11	+	500947	500971	YKR030W	CDS	623.79675
48331	11	-	580311	580335	YKR075C	CDS	623.5356
12434	4	+	1087027	1087047	YDR311W	3'UTR	623.0455
35370	8	-	217447	217470	YHR056C	CDS	622.5648
49099	12	+	255355	255379	YLR057W	CDS	622.42845
71605	15	+	1012928	1012956	YOR359W	3'UTR	622.4258
80358	16	-	424179	424204	YPL068C	3'UTR	621.6136
45002	11	+	292724	292748	YKL077W	3'UTR	621.58305
58687	13	+	848499	848518	YMR288W	3'UTR	621.14155
44561	11	+	208589	208612	YKL125W	CDS	621.1311
42051	10	-	172965	172990	YJL130C	5'UTR	620.8552
44782	11	+	253125	253152	YKL101W	CDS	620.5627
38054	9	-	169186	169211	YIL105C	CDS	619.9356
10902	4	+	639758	639782	YDR096W	CDS	619.81095
54669	12	-	762507	762537	YLR314C	3'UTR	619.7975
48665	12	+	88223	88252	YLL027W	3'UTR	619.78295
71575	15	+	1009178	1009207	YOR356W	3'UTR	619.54475
44657	11	+	221098	221122	YKL117W	3'UTR	619.46345
27571	7	+	671932	671955	YGR093W	3'UTR	619.3864
57577	13	+	561592	561628	YMR149W	CDS	618.842
62484	14	+	84067	84090	YNL292W	3'UTR	618.76615
64120	14	+	476069	476087	YNL082W	3'UTR	618.4781
12327	4	+	1042991	1043013	YDR291W	3'UTR	618.3056
9039	4	+	134746	134765	YDL182W	3'UTR	618.2142
48073	11	-	501730	501751	YKR031C	CDS	618.15755
14573	4	-	155687	155719	YDL171C	5'UTR	618.07635
61375	13	-	690962	690986	YMR212C	CDS	617.54875
53686	12	-	495954	495975	YLR166C	CDS	617.3183
39074	10	+	55744	55767	YJL201W	CDS	616.54875
52812	12	-	240663	240687	YLR047C	CDS	615.8849
72181	15	-	132477	132494	YOL099C	CDS	615.06245
75139	15	-	999234	999258	YOR353C	CDS	614.1147
18772	4	-	1400433	1400459	YDR470C	CDS	613.92095
11747	4	+	886980	887005	YDR211W	3'UTR	613.8481
28639	7	+	935923	935941	YGR218W	3'UTR	613.7119
35924	8	-	392562	392584	YHR147C	3'UTR	613.70235
45097	11	+	313176	313194	YKL068W	3'UTR	613.62505
32788	8	+	108244	108268	YHR001W-A	3'UTR	613.4702
30670	7	-	559654	559680	YGR037C	3'UTR	613.2323
27820	7	+	724784	724810	YGR116W	3'UTR	613.18855
39556	10	+	223282	223309	YJL106W	CDS	613.0849
51320	12	+	906867	906888	YLR393W	5'UTR	612.9874
56543	13	+	289490	289514	YMR011W	CDS	612.92625
77535	16	+	577037	577063	YPR009W	CDS	612.68575
65075	14	+	705663	705686	YNR044W	CDS	612.67095
52211	12	-	97952	97958	YLL023C	3'UTR	611.63455
65896	14	-	224729	224745	YNL224C	3'UTR	611.55805
9450	4	+	235974	236003	YDL127W	3'UTR	611.4113
37002	9	+	261750	261772	YIL048W	CDS	611.305
25171	7	+	87893	87916	YGL215W	5'UTR	611.2807
57793	13	+	626309	626327	YMR182W-A	3'UTR	611.10655
54522	12	-	734971	734990	YLR304C	3'UTR	610.8687
42904	10	-	423112	423132	YJL006C	3'UTR	610.8676
62796	14	+	175417	175438	YNL250W	CDS	610.79655
29242	7	-	117675	117696	YGL201C	3'UTR	610.1703
73803	15	-	618340	618360	YOR152C	5'UTR	610.08115
61261	13	-	645276	645297	YMR190C	5'UTR	609.7527
58790	13	+	875651	875672	YMR304W	CDS	609.1512
54651	12	-	757875	757896	YLR312C	CDS	608.93915
24796	6	-	263733	263755	YFR056C	3'UTR	608.908
80244	16	-	379041	379069	YPL089C	3'UTR	608.818
74482	15	-	822499	822523	YOR267C	3'UTR	608.81685
63472	14	+	340870	340890	YNL157W	3'UTR	608.2774
69223	15	+	372095	372122	YOR020W-A	3'UTR	608.27605
14381	4	-	102232	102253	YDL199C	CDS	608.05045
63225	14	+	283102	283151	YNL190W	3'UTR	607.93785
53619	12	-	445411	445430	YLR153C	3'UTR	607.86945
7761	3	-	50321	50351	YCL041C	CDS	607.37435
66989	14	-	535438	535461	YNL049C	CDS	607.37085
37995	9	-	149108	149133	YIL114C	3'UTR	607.29635
19824	5	+	143920	143940	YEL007W	3'UTR	606.4243
30894	7	-	633966	633989	YGR071C	CDS	606.30855
64185	14	+	486546	486569	YNL075W	3'UTR	606.2205
66855	14	-	493911	493934	YNL069C	3'UTR	606.20595
73488	15	-	539740	539756	YOR116C	3'UTR	606.19845
56352	13	+	251036	251058	YML009W-B	3'UTR	605.24315
62038	13	-	864357	864376	YMR299C	3'UTR	605.10525
11645	4	+	852422	852443	YDR197W	3'UTR	604.88025
47454	11	-	338794	338817	YKL054C	5'UTR	604.62545
15432	4	-	376704	376726	YDL042C	3'UTR	604.6181
60016	13	-	302570	302594	YMR015C	5'UTR	604.6061
8879	4	+	100448	100473	YDL201W	3'UTR	604.59155
75087	15	-	978129	978149	YOR344C	5'UTR	604.25065
31896	7	-	949316	949337	YGR229C	3'UTR	603.7258
21153	5	+	520681	520702	YER167W	CDS	603.67595
25693	7	+	219769	219793	YGL151W	CDS	603.6283
78321	16	+	773228	773254	YPR119W	3'UTR	603.46625
62254	13	-	914667	914689	YMR319C	5'UTR	603.28655
57908	13	+	645763	645785	YMR191W	CDS	603.2591
62998	14	+	221226	221249	YNL228W	CDS	603.2034
51859	12	+	1057920	1057944	YLR459W	CDS	603.06575
62913	14	+	204972	204998	YNL238W	3'UTR	602.92185
68595	15	+	231280	231302	YOL053W	3'UTR	602.8425
40669	10	+	537625	537645	YJR054W	3'UTR	602.813
57477	13	+	542508	542530	YMR136W	CDS	602.28765
14581	4	-	160953	160978	YDL167C	3'UTR	602.01635
53536	12	-	430414	430439	YLR144C	CDS	601.7451
15174	4	-	320579	320604	YDL076C	3'UTR	601.1784
54230	12	-	668122	668151	YLR261C	3'UTR	601.0765
32510	8	+	7555	7577	YHL048W	3'UTR	600.76555
57202	13	+	467362	467384	YMR100W	CDS	599.96755
80324	16	-	407822	407835	YPL078C	3'UTR	599.83935
16085	4	-	553304	553322	YDR048C	CDS	599.76235
20720	5	+	373290	373309	YER106W	3'UTR	599.18155
66477	14	-	368518	368538	YNL137C	3'UTR	599.03605
59608	13	-	174156	174178	YML049C	3'UTR	598.7534
27456	7	+	656800	656820	YGR089W	5'UTR	598.2014
66083	14	-	269818	269839	YNL197C	5'UTR	598.14175
27706	7	+	702380	702401	YGR107W	5'UTR	597.72675
48056	11	-	498209	498229	YKR029C	CDS	597.3624
45907	11	+	549290	549319	YKR056W	5'UTR	597.23535
53793	12	-	530767	530791	YLR189C	3'UTR	597.1236
45599	11	+	436842	436867	YKL004W	3'UTR	596.82105
42043	10	-	172440	172467	YJL130C	5'UTR intron	596.5463
17015	4	-	813113	813136	YDR175C	3'UTR	596.4822
37945	9	-	137520	137543	YIL119C	CDS	596.3146
25905	7	+	274673	274677	YGL125W	3'UTR	596.169
12809	4	+	1219507	1219529	YDR371W	CDS	596.12745
59667	13	-	202583	202606	YML038C	3'UTR	595.90945
12924	4	+	1238037	1238059	YDR381W	3'UTR	595.42185
27167	7	+	580341	580371	YGR042W	3'UTR	595.2168
38221	9	-	203444	203474	YIL084C	5'UTR	595.13095
78690	16	+	874760	874779	YPR164W	CDS	594.9574
44425	11	+	173895	173921	YKL146W	3'UTR	594.728
77720	16	+	642129	642153	YPR035W	5'UTR	594.6555
19010	4	-	1454894	1454918	YDR503C	3'UTR	594.39815
45699	11	+	471480	471504	YKR016W	3'UTR	593.6365
48495	11	-	640047	640069	YKR100C	5'UTR	593.58275
55428	12	-	1039205	1039230	YLR452C	3'UTR	593.56815
38549	9	-	282689	282716	YIL038C	5'UTR	593.5346
27453	7	+	656325	656344	YGR088W	3'UTR	593.18995
3945	2	-	96347	96365	YBL066C	3'UTR	591.95455
20966	5	+	453588	453609	YER141W	CDS	591.93075
47779	11	-	427658	427683	YKL008C	CDS	591.9113
61065	13	-	585999	586023	YMR163C	CDS	591.65865
21162	5	+	524092	524115	YER169W	CDS	591.58775
64964	14	+	680466	680487	YNR030W	3'UTR	591.19185
58605	13	+	819966	819994	YMR276W	3'UTR	591.10125
42700	10	-	352142	352166	YJL047C	5'UTR	590.90715
70526	15	+	734687	734710	YOR208W	CDS	590.45655
49241	12	+	291989	292012	YLR081W	3'UTR	590.2699
77292	16	+	520782	520805	YPL016W	5'UTR	590.26585
70037	15	+	607389	607410	YOR147W	CDS	590.17055
17727	4	-	1058083	1058099	YDR298C	3'UTR	589.7812
69453	15	+	447173	447193	YOR065W	5'UTR	589.47345
77528	16	+	575173	575200	YPR008W	3'UTR	588.84935
50571	12	+	724483	724506	YLR297W	3'UTR	588.80205
6237	2	-	676872	676896	YBR229C	CDS	588.38335
1862	2	+	283383	283401	YBR021W	3'UTR	588.38065
11669	4	+	859576	859601	YDR205W	CDS	588.32375
80357	16	-	423797	423816	YPL069C	CDS	587.87725
58046	13	+	665584	665609	YMR200W	3'UTR	587.63895
5337	2	-	450829	450854	YBR105C	3'UTR	587.47635
76181	16	+	199447	199475	YPL183W-A	3'UTR	587.4583
47078	11	-	200820	200842	YKL128C	3'UTR	587.3666
48465	11	-	634155	634182	YKR098C	CDS	587.3444
22380	5	-	314500	314523	YER077C	3'UTR	586.97665
43488	10	-	604712	604738	YJR094C	CDS	586.9636
79406	16	-	184954	184964	YPL190C	3'UTR	586.8384
34764	8	-	65728	65753	YHL021C	CDS	586.7503
8040	3	-	122267	122293	YCR005C	CDS	585.9793
56300	13	+	238685	238706	YML017W	CDS	585.9192
38037	9	-	167595	167625	YIL105C	CDS	585.64785
17864	4	-	1089121	1089144	YDR313C	3'UTR	585.4329
17561	4	-	1017018	1017046	YDR278C	CDS	585.4286
78802	16	+	901575	901601	YPR183W	3'UTR	584.7753
9385	4	+	228795	228814	YDL131W	3'UTR	584.63625
44486	11	+	181853	181873	YKL140W	CDS	584.57465
38518	9	-	275015	275034	YIL042C	3'UTR	584.50475
2664	2	+	556506	556531	YBR158W	5'UTR	584.0478
19111	4	-	1474882	1474895	YDR516C	3'UTR	583.9784
59745	13	-	224324	224357	YML025C	3'UTR	583.86695
27912	7	+	745446	745470	YGR125W	3'UTR	583.6163
16030	4	-	541146	541174	YDR042C	CDS	583.5045
4035	2	-	122918	122941	YBL051C	CDS	583.46365
44696	11	+	232548	232573	YKL109W	CDS	583.23915
17597	4	-	1030077	1030098	YDR283C	5'UTR	583.16665
3986	2	-	109993	110021	YBL059C-A	3'UTR	582.9813
79502	16	-	212979	213009	YPL177C	3'UTR	582.8779
62161	13	-	892964	892987	YMR309C	3'UTR	582.86175
5746	2	-	543140	543161	YBR150C	CDS	582.79255
29068	7	-	55847	55868	YGL236C	5'UTR	582.75435
10723	4	+	596751	596776	YDR074W	3'UTR	582.65955
35836	8	-	368384	368414	YHR132C	3'UTR	582.23325
36492	9	+	122139	122179	YIL126W	3'UTR	582.19715
55917	13	+	137199	137223	YML069W	3'UTR	582.1565
49756	12	+	512976	513004	YLR177W	3'UTR	581.3115
81360	16	-	733339	733361	YPR104C	3'UTR	581.14705
13425	4	+	1343215	1343235	YDR440W	CDS	581.1046
39249	10	+	96056	96084	YJL174W	3'UTR	580.92165
18300	4	-	1222269	1222294	YDR372C	5'UTR	580.4266
58257	13	+	717855	717877	YMR223W	CDS	580.217
40082	10	+	364953	364981	YJL042W	CDS	580.14295
61884	13	-	815287	815307	YMR274C	CDS	579.8531
45375	11	+	371476	371507	YKL035W	3'UTR	579.48015
72133	15	-	114056	114074	YOL105C	3'UTR	579.3542
62201	13	-	899223	899246	YMR313C	3'UTR	579.2372
68817	15	+	276964	276985	YOL025W	3'UTR	578.81835
59398	13	-	120032	120066	YML074C	3'UTR	578.69665
