id	chr	strand	start	stop	gene	region	WT avg
68263	15	+	147054	147072	YOL091W	CDS	89.689
68264	15	+	147351	147371	YOL090W	5'UTR	0
68265	15	+	147550	147567	YOL090W	CDS	9.8858
68266	15	+	147581	147615	YOL090W	CDS	0
68267	15	+	147981	148002	YOL090W	CDS	9.8858
68268	15	+	148138	148166	YOL090W	CDS	287.871
68269	15	+	148292	148311	YOL090W	CDS	19.77165
68270	15	+	148907	148926	YOL090W	CDS	29.6497
68271	15	+	149174	149195	YOL090W	CDS	79.0632
68272	15	+	149212	149232	YOL090W	CDS	0
68273	15	+	149278	149296	YOL090W	CDS	47.5857
68274	15	+	149431	149448	YOL090W	CDS	6.58795
68275	15	+	149459	149476	YOL090W	CDS	48.3713
68276	15	+	150139	150157	YOL090W	CDS	19.76385
68277	15	+	150302	150332	YOL090W	3'UTR	0
68278	15	+	159247	159276	YOL086W-A	CDS	1.89575
68279	15	+	159305	159327	YOL086W-A	CDS	0
68280	15	+	159447	159467	YOL086W-A	3'UTR	4.4748
68281	15	+	161629	161647	YOL085W-A	CDS	14.4157
68282	15	+	161709	161725	YOL085W-A	CDS	4.93795
68283	15	+	162274	162293	YOL084W	5'UTR	170.0398
68284	15	+	162397	162421	YOL084W	CDS	8.63205
68285	15	+	162731	162751	YOL084W	CDS	8.63205
68286	15	+	162779	162799	YOL084W	CDS	8.63205
68287	15	+	163889	163914	YOL084W	CDS	194.9783
68288	15	+	163917	163935	YOL084W	CDS	157.52975
68289	15	+	164179	164202	YOL084W	CDS	17.2573
68290	15	+	164237	164261	YOL084W	CDS	8.63205
68291	15	+	164264	164295	YOL084W	CDS	8.63205
68292	15	+	164353	164380	YOL084W	CDS	0
68293	15	+	164472	164490	YOL084W	CDS	42.2298
68294	15	+	164754	164775	YOL084W	CDS	43.8258
68295	15	+	165019	165041	YOL084W	CDS	126.866
68296	15	+	165142	165175	YOL084W	CDS	8.63205
68297	15	+	165282	165304	YOL084W	CDS	244.2102
68298	15	+	165345	165368	YOL084W	3'UTR	571.75265
68299	15	+	165443	165466	YOL084W	3'UTR	1504.4077
68300	15	+	165671	165704	YOL083W	5'UTR	0
68301	15	+	165763	165785	YOL083W	CDS	167.4831
68302	15	+	165875	165896	YOL083W	CDS	16.63465
68303	15	+	165908	165934	YOL083W	CDS	0
68304	15	+	165961	165980	YOL083W	CDS	31.10575
68305	15	+	166119	166136	YOL083W	CDS	50.3374
68306	15	+	166192	166210	YOL083W	CDS	0
68307	15	+	166520	166542	YOL083W	CDS	4.08
68308	15	+	166643	166674	YOL083W	CDS	43.7824
68309	15	+	166735	166757	YOL083W	CDS	342.84695
68310	15	+	166907	166938	YOL083W	CDS	12.23685
68311	15	+	166961	166961	YOL083W	3'UTR	56.9919
68312	15	+	166989	167011	YOL083W	3'UTR	1532.7108
68313	15	+	168771	168789	YOL082W	CDS	2.01235
68314	15	+	168795	168816	YOL082W	CDS	115.25775
68315	15	+	168823	168858	YOL082W	CDS	8.20455
68316	15	+	168933	168951	YOL082W	CDS	250.3887
68317	15	+	169039	169056	YOL082W	CDS	76.28065
68318	15	+	169162	169182	YOL082W	CDS	36.70195
68319	15	+	169245	169271	YOL082W	CDS	0
68320	15	+	169369	169391	YOL082W	CDS	14.7688
68321	15	+	169406	169440	YOL082W	CDS	9.8464
68322	15	+	169529	169529	YOL082W	CDS	0
68323	15	+	169557	169575	YOL082W	CDS	23.18865
68324	15	+	169656	169671	YOL082W	CDS	5.2818
68325	15	+	169848	169869	YOL082W	CDS	226.62215
68326	15	+	169908	169929	YOL082W	CDS	170.21005
68327	15	+	169976	169995	YOL082W	3'UTR	813.72605
68328	15	+	170004	170029	YOL082W	3'UTR	23.3533
68329	15	+	170918	170938	YOL081W	5'UTR	136.6339
68330	15	+	171011	171024	YOL081W	5'UTR	8.0395
68331	15	+	171042	171060	YOL081W	5'UTR	197.1169
68332	15	+	171128	171162	YOL081W	CDS	0
68333	15	+	171192	171212	YOL081W	CDS	0
68334	15	+	171226	171244	YOL081W	CDS	241.0465
68335	15	+	171352	171375	YOL081W	CDS	0
68336	15	+	171552	171572	YOL081W	CDS	47.44645
68337	15	+	171657	171674	YOL081W	CDS	68.5225
68338	15	+	171892	171917	YOL081W	CDS	46.738
68339	15	+	172006	172025	YOL081W	CDS	111.44635
68340	15	+	172124	172143	YOL081W	CDS	157.4696
68341	15	+	172318	172341	YOL081W	CDS	56.25765
68342	15	+	172428	172451	YOL081W	CDS	110.156
68343	15	+	172483	172506	YOL081W	CDS	121.30755
68344	15	+	172572	172601	YOL081W	CDS	41.5196
68345	15	+	172705	172728	YOL081W	CDS	0
68346	15	+	172900	172923	YOL081W	CDS	52.4435
68347	15	+	173006	173025	YOL081W	CDS	78.6684
68348	15	+	173048	173070	YOL081W	CDS	8.0395
68349	15	+	173153	173174	YOL081W	CDS	24.11225
68350	15	+	173232	173260	YOL081W	CDS	91.1546
68351	15	+	173277	173296	YOL081W	CDS	0
68352	15	+	173336	173364	YOL081W	CDS	251.74895
68353	15	+	173532	173547	YOL081W	CDS	22.6068
68354	15	+	173573	173588	YOL081W	CDS	27.8442
68355	15	+	174041	174064	YOL081W	CDS	88.96605
68356	15	+	174148	174171	YOL081W	CDS	7.7043
68357	15	+	174266	174296	YOL081W	CDS	34.2644
68358	15	+	174694	174722	YOL081W	CDS	0
68359	15	+	175056	175076	YOL081W	CDS	32.77795
68360	15	+	175139	175159	YOL081W	CDS	180.7406
68361	15	+	175237	175256	YOL081W	CDS	30.9436
68362	15	+	175815	175835	YOL081W	CDS	48.22445
68363	15	+	175924	175944	YOL081W	CDS	9.1844
68364	15	+	176370	176396	YOL081W	CDS	104.8933
68365	15	+	176512	176536	YOL081W	CDS	0
68366	15	+	176897	176919	YOL081W	CDS	39.4955
68367	15	+	177009	177027	YOL081W	CDS	45.8904
68368	15	+	177035	177062	YOL081W	CDS	32.14545
68369	15	+	177517	177541	YOL081W	CDS	130.9537
68370	15	+	177965	177992	YOL081W	CDS	13.11245
68371	15	+	178297	178318	YOL081W	CDS	0
68372	15	+	178336	178356	YOL081W	CDS	99.96585
68373	15	+	178387	178408	YOL081W	CDS	16.0727
68374	15	+	178613	178635	YOL081W	CDS	88.40945
68375	15	+	178649	178674	YOL081W	CDS	0
68376	15	+	179037	179061	YOL081W	CDS	142.93395
68377	15	+	179089	179114	YOL081W	CDS	0
68378	15	+	179144	179166	YOL081W	CDS	16.0727
68379	15	+	179299	179322	YOL081W	CDS	318.1841
68380	15	+	179371	179388	YOL081W	CDS	174.89595
68381	15	+	179579	179596	YOL081W	CDS	72.34305
68382	15	+	179619	179639	YOL081W	CDS	145.43245
68383	15	+	179773	179795	YOL081W	CDS	0
68384	15	+	179827	179846	YOL081W	CDS	64.3035
68385	15	+	179877	179898	YOL081W	CDS	137.8863
68386	15	+	179904	179927	YOL081W	CDS	8.0395
68387	15	+	180082	180099	YOL081W	CDS	112.30025
68388	15	+	180194	180221	YOL081W	CDS	0
68389	15	+	180266	180289	YOL081W	CDS	0
68390	15	+	180334	180352	YOL081W	3'UTR	322.18175
68391	15	+	180596	180615	YOL079W	5'UTR	48.3639
68392	15	+	180923	180947	YOL079W	5'UTR	57.10625
68393	15	+	181653	181674	YOL078W	5'UTR	0
68394	15	+	181758	181786	YOL078W	CDS	91.234
68395	15	+	182040	182075	YOL078W	CDS	11.1886
68396	15	+	182080	182101	YOL078W	CDS	67.11385
68397	15	+	182142	182166	YOL078W	CDS	0
68398	15	+	182448	182469	YOL078W	CDS	192.7851
68399	15	+	182541	182541	YOL078W	CDS	54.7457
68400	15	+	182543	182570	YOL078W	CDS	54.7457
68401	15	+	182635	182657	YOL078W	CDS	11.1886
68402	15	+	182876	182896	YOL078W	CDS	127.7311
68403	15	+	183136	183163	YOL078W	CDS	169.2723
68404	15	+	183203	183220	YOL078W	CDS	44.7367
68405	15	+	183318	183341	YOL078W	CDS	0
68406	15	+	183364	183385	YOL078W	CDS	0
68407	15	+	183750	183771	YOL078W	CDS	10.16745
68408	15	+	183810	183836	YOL078W	CDS	11.1886
68409	15	+	183876	183903	YOL078W	CDS	235.03935
68410	15	+	183966	183984	YOL078W	CDS	29.43715
68411	15	+	184147	184166	YOL078W	CDS	162.6085
68412	15	+	184241	184265	YOL078W	CDS	120.07255
68413	15	+	184424	184441	YOL078W	CDS	0
68414	15	+	184745	184764	YOL078W	CDS	129.79105
68415	15	+	184906	184926	YOL078W	CDS	0
68416	15	+	185119	185146	YOL078W	CDS	11.1886
68417	15	+	185169	185186	YOL078W	CDS	72.10515
68418	15	+	185406	185433	YOL077W-A	5'UTR	155.1769
68419	15	+	185468	185488	YOL077W-A	CDS	9.43625
68420	15	+	185525	185545	YOL077W-A	CDS	36.0184
68421	15	+	185566	185587	YOL077W-A	CDS	0
68422	15	+	185599	185617	YOL077W-A	CDS	0.105
68423	15	+	185681	185710	YOL077W-A	3'UTR	127.06485
68424	15	+	185737	185737	YOL077W-A	3'UTR	0.58685
68425	15	+	187068	187089	YOL076W	CDS	0
68426	15	+	187101	187125	YOL076W	CDS	0
68427	15	+	187325	187342	YOL076W	CDS	60.6049
68428	15	+	187384	187403	YOL076W	CDS	62.9373
68429	15	+	187445	187474	YOL076W	CDS	40.26595
68430	15	+	187536	187557	YOL076W	CDS	0
68431	15	+	187581	187602	YOL076W	CDS	24.16085
68432	15	+	187633	187651	YOL076W	CDS	89.8489
68433	15	+	187753	187773	YOL076W	CDS	429.89425
68434	15	+	187844	187866	YOL076W	CDS	100.18
68435	15	+	188150	188171	YOL076W	CDS	0
68436	15	+	188396	188420	YOL076W	CDS	237.571
68437	15	+	188516	188540	YOL076W	CDS	24.16085
68438	15	+	188568	188586	YOL076W	CDS	0
68439	15	+	188714	188736	YOL076W	CDS	228.3047
68440	15	+	188809	188846	YOL076W	CDS	8.0557
68441	15	+	188870	188888	YOL076W	CDS	251.5592
68442	15	+	188959	188982	YOL076W	CDS	294.34135
68443	15	+	189031	189057	YOL076W	CDS	8.0557
68444	15	+	189130	189152	YOL076W	CDS	394.25515
68445	15	+	189154	189171	YOL076W	CDS	32.21655
68446	15	+	189207	189231	YOL076W	CDS	253.5113
68447	15	+	189298	189326	YOL076W	CDS	0
68448	15	+	189364	189384	YOL076W	CDS	232.7794
68449	15	+	189420	189437	YOL076W	3'UTR	0
68450	15	+	189457	189481	YOL076W	3'UTR	637.10575
68451	15	+	189580	189600	YOL076W	3'UTR	16.11145
68452	15	+	195162	195184	YOL072W	CDS	31.22405
68453	15	+	195322	195339	YOL072W	CDS	63.0227
68454	15	+	195384	195406	YOL072W	CDS	176.48605
68455	15	+	195457	195476	YOL072W	CDS	194.78565
68456	15	+	195505	195531	YOL072W	CDS	127.8629
68457	15	+	195766	195791	YOL072W	CDS	5.95915
68458	15	+	195830	195848	YOL072W	CDS	9.7232
68459	15	+	195870	195893	YOL072W	CDS	2.98075
68460	15	+	196007	196037	YOL072W	CDS	0
68461	15	+	196049	196069	YOL072W	CDS	5.95915
68462	15	+	196128	196145	YOL072W	CDS	14.58485
68463	15	+	196190	196210	YOL072W	CDS	4.8616
68464	15	+	196220	196241	YOL072W	CDS	10.83485
68465	15	+	196385	196404	YOL072W	3'UTR	0
68466	15	+	196560	196578	YOL071W	CDS	50.61755
68467	15	+	196619	196649	YOL071W	CDS	0
68468	15	+	196861	196882	YOL071W	CDS	24.4356
68469	15	+	196934	196962	YOL071W	CDS	0.5209
68470	15	+	197008	197033	YOL071W	3'UTR	279.40175
68471	15	+	197075	197098	YOL071W	3'UTR	156.7971
68472	15	+	197108	197127	YOL071W	3'UTR	307.5858
68473	15	+	199066	199088	YOL069W	CDS	158.6228
68474	15	+	199126	199151	YOL069W	CDS	0
68475	15	+	199361	199381	YOL069W	CDS	267.99365
68476	15	+	199417	199441	YOL069W	CDS	40.7611
68477	15	+	199673	199691	YOL069W	CDS	2.7807
68478	15	+	199908	199927	YOL069W	CDS	37.08775
68479	15	+	199988	200010	YOL069W	CDS	2.7807
68480	15	+	200071	200090	YOL069W	CDS	8.1627
68481	15	+	200154	200171	YOL069W	CDS	161.41445
68482	15	+	200230	200268	YOL069W	CDS	59.6375
68483	15	+	212397	212419	YOL061W	CDS	7.16765
68484	15	+	212459	212483	YOL061W	CDS	41.91325
68485	15	+	212513	212541	YOL061W	CDS	3.4211
68486	15	+	212557	212585	YOL061W	CDS	10.8053
68487	15	+	212715	212734	YOL061W	CDS	29.11025
68488	15	+	212786	212809	YOL061W	CDS	4.2602
68489	15	+	213012	213036	YOL061W	CDS	6.8217
68490	15	+	213143	213159	YOL061W	CDS	2.5087
68491	15	+	213265	213290	YOL061W	CDS	71.13575
68492	15	+	213326	213349	YOL061W	CDS	13.62165
68493	15	+	213436	213465	YOL061W	CDS	197.10455
68494	15	+	213573	213595	YOL061W	CDS	0
68495	15	+	213661	213681	YOL061W	CDS	3.4211
68496	15	+	213699	213729	YOL061W	CDS	0
68497	15	+	213748	213774	YOL061W	3'UTR	8.20215
68498	15	+	213797	213825	YOL061W	3'UTR	968.03445
68499	15	+	216918	216938	YOL059W	5'UTR	185.52705
68500	15	+	216968	216986	YOL059W	5'UTR	131.69495
68501	15	+	217012	217024	YOL059W	5'UTR	323.85515
68502	15	+	217033	217059	YOL059W	5'UTR	164.5989
68503	15	+	217078	217102	YOL059W	5'UTR	29.48775
68504	15	+	217190	217221	YOL059W	CDS	5.0623
68505	15	+	217239	217259	YOL059W	CDS	148.48005
68506	15	+	217277	217295	YOL059W	CDS	79.13965
68507	15	+	217402	217419	YOL059W	CDS	6.20625
68508	15	+	217444	217464	YOL059W	CDS	1.24165
68509	15	+	217547	217569	YOL059W	CDS	147.17295
68510	15	+	217601	217620	YOL059W	CDS	137.0513
68511	15	+	217646	217671	YOL059W	CDS	107.45025
68512	15	+	217753	217788	YOL059W	CDS	0
68513	15	+	217805	217829	YOL059W	CDS	20.40355
68514	15	+	217867	217886	YOL059W	CDS	3.72395
68515	15	+	217926	217956	YOL059W	CDS	0
68516	15	+	217982	218003	YOL059W	CDS	30.8671
68517	15	+	218041	218061	YOL059W	CDS	2.3651
68518	15	+	218082	218105	YOL059W	CDS	0
68519	15	+	218263	218289	YOL059W	CDS	0
68520	15	+	218499	218524	YOL059W	3'UTR	433.9635
68521	15	+	218559	218589	YOL059W	3'UTR	5149.49115
68522	15	+	218610	218639	YOL059W	3'UTR	1238.18095
68523	15	+	218664	218664	YOL059W	3'UTR	40.99075
68524	15	+	219162	219186	YOL058W	5'UTR	0.99015
68525	15	+	219235	219252	YOL058W	CDS	0.7212
68526	15	+	219261	219281	YOL058W	CDS	0.42095
68527	15	+	219299	219314	YOL058W	CDS	0
68528	15	+	219406	219430	YOL058W	CDS	0
68529	15	+	219469	219491	YOL058W	CDS	2.8219
68530	15	+	219497	219516	YOL058W	CDS	0
68531	15	+	219545	219571	YOL058W	CDS	2.9193
68532	15	+	219587	219612	YOL058W	CDS	0
68533	15	+	219627	219647	YOL058W	CDS	2.28365
68534	15	+	219700	219714	YOL058W	CDS	1.32625
68535	15	+	219720	219734	YOL058W	CDS	1.68285
68536	15	+	219760	219781	YOL058W	CDS	0.6833
68537	15	+	219858	219873	YOL058W	CDS	0
68538	15	+	219918	219933	YOL058W	CDS	0
68539	15	+	219957	219990	YOL058W	CDS	3.4224
68540	15	+	220033	220053	YOL058W	CDS	0
68541	15	+	220075	220082	YOL058W	CDS	0.6631
68542	15	+	220098	220117	YOL058W	CDS	0.7073
68543	15	+	220158	220178	YOL058W	CDS	10.37675
68544	15	+	220233	220252	YOL058W	CDS	12.43495
68545	15	+	220292	220319	YOL058W	CDS	0.03165
68546	15	+	220369	220378	YOL058W	CDS	0
68547	15	+	220395	220418	YOL058W	CDS	0.8475
68548	15	+	220436	220453	YOL058W	CDS	1.70265
68549	15	+	220506	220531	YOL058W	3'UTR	31.0293
68550	15	+	220557	220557	YOL058W	3'UTR	1.7684
68551	15	+	220813	220840	YOL057W	CDS	10.37695
68552	15	+	221036	221059	YOL057W	CDS	250.39295
68553	15	+	221155	221180	YOL057W	CDS	10.37695
68554	15	+	221204	221231	YOL057W	CDS	77.41905
68555	15	+	221274	221297	YOL057W	CDS	6.3598
68556	15	+	221501	221525	YOL057W	CDS	0
68557	15	+	221631	221648	YOL057W	CDS	15.5654
68558	15	+	221726	221748	YOL057W	CDS	0
68559	15	+	221848	221868	YOL057W	CDS	139.14
68560	15	+	221960	221978	YOL057W	CDS	173.71475
68561	15	+	222230	222252	YOL057W	CDS	12.9699
68562	15	+	222341	222361	YOL057W	CDS	31.1283
68563	15	+	222459	222479	YOL057W	CDS	19.3297
68564	15	+	222511	222535	YOL057W	CDS	0
68565	15	+	222542	222571	YOL057W	CDS	25.93985
68566	15	+	222610	222629	YOL057W	CDS	79.5815
68567	15	+	222790	222818	YOL057W	CDS	3.18115
68568	15	+	222920	222950	YOL057W	3'UTR	9.54095
68569	15	+	223280	223304	YOL056W	CDS	12.7554
68570	15	+	223425	223443	YOL056W	CDS	147.92045
68571	15	+	223459	223497	YOL056W	CDS	1.9554
68572	15	+	223516	223534	YOL056W	CDS	23.45855
68573	15	+	223625	223643	YOL056W	CDS	1.9554
68574	15	+	223897	223915	YOL056W	CDS	68.25865
68575	15	+	224184	224203	YOL056W	3'UTR	152.0666
68576	15	+	224226	224251	YOL056W	3'UTR	196.8468
68577	15	+	224291	224321	YOL056W	3'UTR	1.9554
68578	15	+	224336	224352	YOL056W	3'UTR	1.9554
68579	15	+	224365	224380	YOL056W	3'UTR	5.86615
68580	15	+	228623	228652	YOL054W	CDS	0
68581	15	+	228833	228850	YOL054W	CDS	6.72775
68582	15	+	228875	228892	YOL054W	CDS	190.1754
68583	15	+	228928	228948	YOL054W	CDS	297.19985
68584	15	+	229322	229349	YOL054W	CDS	0
68585	15	+	229351	229369	YOL054W	CDS	0
68586	15	+	229505	229531	YOL054W	CDS	0
68587	15	+	229619	229653	YOL054W	CDS	4.12495
68588	15	+	229897	229923	YOL054W	3'UTR	189.55235
68589	15	+	230193	230211	YOL053W	CDS	0
68590	15	+	230457	230475	YOL053W	CDS	18.1064
68591	15	+	230558	230582	YOL053W	CDS	22.63355
68592	15	+	230596	230613	YOL053W	CDS	32.2011
68593	15	+	230638	230665	YOL053W	CDS	5.5492
68594	15	+	230999	231017	YOL053W	CDS	0
68595	15	+	231280	231302	YOL053W	3'UTR	602.8425
68596	15	+	234393	234403	snR81	snoRNA	1.62555
68597	15	+	234416	234447	snR81	snoRNA	2.1399
68598	15	+	234456	234464	snR81	snoRNA	4.9353
68599	15	+	234519	234538	snR81	snoRNA	10.96075
68600	15	+	234853	234872	YOL051W	5'UTR	158.03765
68601	15	+	234919	234936	YOL051W	5'UTR	35.1979
68602	15	+	235217	235236	YOL051W	CDS	33.95405
68603	15	+	235245	235262	YOL051W	CDS	55.7808
68604	15	+	235374	235397	YOL051W	CDS	43.3844
68605	15	+	235424	235446	YOL051W	CDS	90.4584
68606	15	+	235466	235487	YOL051W	CDS	224.5165
68607	15	+	235502	235525	YOL051W	CDS	66.1799
68608	15	+	235700	235724	YOL051W	CDS	7.6005
68609	15	+	235785	235802	YOL051W	CDS	49.5796
68610	15	+	235822	235843	YOL051W	CDS	74.492
68611	15	+	236068	236093	YOL051W	CDS	7.01445
68612	15	+	236425	236450	YOL051W	CDS	37.9905
68613	15	+	236528	236550	YOL051W	CDS	277.79775
68614	15	+	236602	236628	YOL051W	CDS	0
68615	15	+	236752	236775	YOL051W	CDS	0
68616	15	+	237089	237110	YOL051W	CDS	70.83825
68617	15	+	237151	237171	YOL051W	CDS	7.6005
68618	15	+	237279	237297	YOL051W	CDS	88.57475
68619	15	+	237305	237322	YOL051W	CDS	19.9969
68620	15	+	237353	237374	YOL051W	CDS	85.14225
68621	15	+	237396	237416	YOL051W	CDS	59.9847
68622	15	+	237443	237464	YOL051W	CDS	41.78775
68623	15	+	237569	237585	YOL051W	CDS	26.814
68624	15	+	237618	237640	YOL051W	CDS	7.6005
68625	15	+	237895	237917	YOL051W	CDS	41.9911
68626	15	+	237989	238010	YOL051W	CDS	0
68627	15	+	238015	238032	YOL051W	CDS	84.7715
68628	15	+	238108	238125	YOL051W	CDS	77.177
68629	15	+	238195	238230	YOL051W	3'UTR	0
68630	15	+	238258	238291	YOL051W	3'UTR	1788.0772
68631	15	+	238307	238318	YOL051W	3'UTR	973.9873
68632	15	+	238340	238372	YOL051W	3'UTR	5106.1079
68633	15	+	238377	238395	YOL051W	3'UTR	0
68634	15	+	238624	238640	YOL049W	CDS	60.3653
68635	15	+	238657	238680	YOL049W	CDS	125.1958
68636	15	+	238755	238780	YOL049W	CDS	94.67385
68637	15	+	238802	238825	YOL049W	CDS	3.02
68638	15	+	238868	238888	YOL049W	CDS	50.206
68639	15	+	238946	238965	YOL049W	CDS	7.3913
68640	15	+	239152	239185	YOL049W	CDS	1.5106
68641	15	+	239239	239264	YOL049W	CDS	7.55055
68642	15	+	239381	239409	YOL049W	CDS	1.5106
68643	15	+	239478	239499	YOL049W	CDS	3.02
68644	15	+	239562	239581	YOL049W	CDS	172.18805
68645	15	+	239732	239755	YOL049W	CDS	11.08635
68646	15	+	239801	239820	YOL049W	CDS	156.43565
68647	15	+	239838	239862	YOL049W	CDS	8.6226
68648	15	+	239889	239906	YOL049W	CDS	38.02975
68649	15	+	239909	239926	YOL049W	CDS	4.5306
68650	15	+	239954	239974	YOL049W	CDS	1.5106
68651	15	+	239990	239990	YOL049W	CDS	1.5106
68652	15	+	240019	240040	YOL049W	CDS	232.84215
68653	15	+	240103	240123	YOL049W	3'UTR	1.5106
68654	15	+	240131	240160	YOL049W	3'UTR	0
68655	15	+	240166	240191	YOL049W	3'UTR	324.6648
68656	15	+	243071	243092	YOL045W	5'UTR	1066.417
68657	15	+	243240	243265	YOL045W	5'UTR	0
68658	15	+	243346	243372	YOL045W	5'UTR	777.84925
68659	15	+	243440	243463	YOL045W	5'UTR	48.2165
68660	15	+	244320	244342	YOL045W	CDS	34.4104
68661	15	+	244997	245024	YOL045W	CDS	35.0875
68662	15	+	245039	245060	YOL045W	CDS	108.4448
68663	15	+	245097	245117	YOL045W	CDS	0
68664	15	+	245218	245244	YOL045W	CDS	219.2121
68665	15	+	245998	246027	YOL045W	CDS	17.2052
68666	15	+	246488	246510	YOL045W	CDS	8.606
68667	15	+	246608	246631	YOL045W	CDS	414.54955
68668	15	+	246635	246652	YOL045W	CDS	103.3124
68669	15	+	246772	246800	YOL045W	CDS	90.55575
68670	15	+	246846	246871	YOL045W	3'UTR	481.49475
68671	15	+	246903	246926	YOL045W	3'UTR	2065.2321
68672	15	+	247550	247567	YOL044W	CDS	83.1681
68673	15	+	247583	247611	YOL044W	CDS	4.827
68674	15	+	247657	247684	YOL044W	CDS	15.44565
68675	15	+	247726	247743	YOL044W	CDS	19.6802
68676	15	+	247760	247775	YOL044W	CDS	9.6502
68677	15	+	247812	247829	YOL044W	CDS	4.827
68678	15	+	247885	247902	YOL044W	CDS	4.827
68679	15	+	247944	247962	YOL044W	CDS	9.6502
68680	15	+	248007	248034	YOL044W	CDS	4.827
68681	15	+	248069	248091	YOL044W	CDS	0
68682	15	+	248122	248144	YOL044W	CDS	0
68683	15	+	248173	248193	YOL044W	CDS	24.9288
68684	15	+	248237	248255	YOL044W	CDS	7.1095
68685	15	+	249902	249926	YOL042W	CDS	283.67165
68686	15	+	250124	250141	YOL042W	CDS	48.03025
68687	15	+	250189	250209	YOL042W	CDS	274.05655
68688	15	+	250283	250300	YOL042W	CDS	6.7848
68689	15	+	250605	250627	YOL042W	CDS	0
68690	15	+	250645	250666	YOL042W	CDS	240.49835
68691	15	+	250879	250898	YOL042W	CDS	298.0129
68692	15	+	250942	250961	YOL042W	3'UTR	520.97915
68693	15	+	250978	250991	YOL042W	3'UTR	301.7377
68694	15	+	251009	251034	YOL042W	3'UTR	307.84695
68695	15	+	251089	251108	YOL042W	3'UTR	13.9087
68696	15	+	251118	251135	YOL042W	3'UTR	67.95475
68697	15	+	254224	254241	YOL039W	5'UTR	3.25045
68698	15	+	254261	254279	YOL039W	5'UTR	4.34265
68699	15	+	254306	254326	YOL039W	CDS	0.1628
68700	15	+	254361	254378	YOL039W	CDS	0.0268
68701	15	+	254403	254423	YOL039W	CDS	0.10085
68702	15	+	254433	254461	YOL039W	CDS	0.0768
68703	15	+	254486	254509	YOL039W	CDS	0.35895
68704	15	+	254547	254563	YOL039W	CDS	0.02245
68705	15	+	254634	254653	YOL039W	3'UTR	2.2226
68706	15	+	254678	254693	YOL039W	3'UTR	35.54065
68707	15	+	254713	254741	YOL039W	3'UTR	319.86765
68708	15	+	254759	254789	YOL039W	3'UTR	49.16795
68709	15	+	254816	254816	YOL039W	3'UTR	1.18395
68710	15	+	255317	255336	YOL038W	5'UTR	1.84965
68711	15	+	255353	255378	YOL038W	CDS	0.69965
68712	15	+	255519	255537	YOL038W	CDS	0.28825
68713	15	+	255574	255607	YOL038W	CDS	0
68714	15	+	255652	255678	YOL038W	CDS	0
68715	15	+	255729	255755	YOL038W	CDS	0
68716	15	+	255927	255953	YOL038W	CDS	1.27335
68717	15	+	255995	256028	YOL038W	CDS	0
68718	15	+	256083	256100	YOL038W	CDS	1.1412
68719	15	+	256121	256144	YOL038W	3'UTR	106.49705
68720	15	+	256389	256414	YOL036W	5'UTR	411.0739
68721	15	+	256456	256482	YOL036W	5'UTR	517.6992
68722	15	+	256590	256618	YOL036W	5'UTR	431.36935
68723	15	+	256633	256660	YOL036W	5'UTR	1010.43505
68724	15	+	256678	256712	YOL036W	5'UTR	0
68725	15	+	256714	256736	YOL036W	5'UTR	9.16195
68726	15	+	257041	257062	YOL036W	CDS	221.3869
68727	15	+	257131	257152	YOL036W	CDS	102.86205
68728	15	+	257162	257179	YOL036W	CDS	15.96345
68729	15	+	257210	257233	YOL036W	CDS	7.4881
68730	15	+	257422	257444	YOL036W	CDS	368.9154
68731	15	+	257498	257518	YOL036W	CDS	203.8528
68732	15	+	257600	257620	YOL036W	CDS	26.20985
68733	15	+	257738	257758	YOL036W	CDS	112.9316
68734	15	+	257806	257826	YOL036W	CDS	3.74555
68735	15	+	257896	257922	YOL036W	CDS	178.3944
68736	15	+	258067	258087	YOL036W	CDS	128.02575
68737	15	+	258153	258173	YOL036W	CDS	3.74555
68738	15	+	258258	258283	YOL036W	CDS	3.74555
68739	15	+	258369	258394	YOL036W	CDS	184.7833
68740	15	+	258424	258442	YOL036W	CDS	177.6518
68741	15	+	258522	258539	YOL036W	CDS	15.0764
68742	15	+	258606	258639	YOL036W	CDS	3.74555
68743	15	+	258719	258746	YOL036W	CDS	0
68744	15	+	258775	258806	YOL036W	CDS	0
68745	15	+	259143	259163	YOL036W	3'UTR	23.35725
68746	15	+	259495	259510	snR50	snoRNA	1.24255
68747	15	+	259526	259548	snR50	snoRNA	4.1331
68748	15	+	259554	259569	snR50	snoRNA	1.4671
68749	15	+	260044	260065	YOL034W	CDS	0
68750	15	+	260073	260090	YOL034W	CDS	35.1011
68751	15	+	260715	260738	YOL034W	CDS	117.1899
68752	15	+	260949	260967	YOL034W	CDS	113.2361
68753	15	+	261251	261272	YOL034W	CDS	43.87215
68754	15	+	261839	261862	YOL034W	CDS	93.44205
68755	15	+	262172	262192	YOL034W	CDS	122.84535
68756	15	+	262264	262283	YOL034W	CDS	70.1937
68757	15	+	262317	262334	YOL034W	CDS	70.1937
68758	15	+	262428	262448	YOL034W	CDS	10.7606
68759	15	+	262890	262918	YOL034W	CDS	10.7606
68760	15	+	263053	263077	YOL034W	CDS	82.42745
68761	15	+	263179	263198	YOL034W	CDS	225.3886
68762	15	+	263218	263239	YOL034W	3'UTR	1305.21695
68763	15	+	263539	263572	YOL033W	CDS	0
